outcome,term,coef,se,z,p,nobs,events,peer_firms,mean_y,mean_ai_active,peer_cleaning_ann_rate,focal_cleaning_ann_rate,draw,fe_spec
peer_car_0_p1_mm,specz_ai_active,0.00015154939972975647,0.0010508479426152395,0.14421629770011854,0.8853296717740289,7789,2377,3649,-0.000834535096331316,0.27564514058287326,0.0,0.0,95,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.00026340851308802055,0.0011872939125910091,0.22185619777430604,0.824425829881763,7789,2377,3649,-0.0007226337043151323,0.27564514058287326,0.0,0.0,95,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.00026340851308802034,0.0011872939125910091,0.22185619777430587,0.824425829881763,7789,2377,3649,-0.0007226337043151323,0.27564514058287326,0.0,0.0,95,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0001391575306495542,0.0009155799613866355,0.1519883969924393,0.8791960871887314,7770,2376,3669,-0.0003423313835061565,0.2806949806949807,0.0,0.0,96,event_fe
peer_car_0_p1_mm,specz_ai_active,0.00013915753064955413,0.0009155799613866355,0.15198839699243924,0.8791960871887314,7770,2376,3669,-0.0003423313835061565,0.2806949806949807,0.0,0.0,96,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0003288721172344549,0.0010519457990037508,0.31263218841304796,0.7545601202867782,7770,2376,3669,-0.00018649969135410503,0.2806949806949807,0.0,0.0,96,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.000328872117234455,0.0010519457990037506,0.31263218841304813,0.7545601202867782,7770,2376,3669,-0.00018649969135410503,0.2806949806949807,0.0,0.0,96,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0003325421607351878,0.0008150600528022067,-0.4079971280544244,0.6832757833812955,7798,2379,3687,-0.0014847926140321174,0.2764811490125673,0.0,0.0,97,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0003325421607351878,0.0008150600528022067,-0.4079971280544244,0.6832757833812955,7798,2379,3687,-0.0014847926140321174,0.2764811490125673,0.0,0.0,97,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0005146729402596314,0.0010025749787331674,-0.5133510721661548,0.60770576448261,7798,2379,3687,-0.0012915541054446364,0.2764811490125673,0.0,0.0,97,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0005146729402596314,0.0010025749787331674,-0.5133510721661548,0.60770576448261,7798,2379,3687,-0.0012915541054446364,0.2764811490125673,0.0,0.0,97,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0010479406254682681,0.0008934111716627099,-1.172965660948661,0.24080957645377055,7706,2379,3680,-0.0010429015862086566,0.27524007267064626,0.0,0.0,98,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0010479406254682681,0.0008934111716627099,-1.172965660948661,0.24080957645377055,7706,2379,3680,-0.0010429015862086566,0.27524007267064626,0.0,0.0,98,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0006656169069084922,0.0010719074388605438,-0.6209649105673289,0.534622710856187,7706,2379,3680,-0.0009057554418982997,0.27524007267064626,0.0,0.0,98,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0006656169069084919,0.0010719074388605438,-0.6209649105673287,0.5346227108561872,7706,2379,3680,-0.0009057554418982997,0.27524007267064626,0.0,0.0,98,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0005124015968661777,0.000828367892823138,-0.6185676693961131,0.5362012059753645,7718,2374,3678,-0.0011691116526625896,0.2750712619849702,0.0,0.0,99,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0005124015968661775,0.0008283678928231379,-0.618567669396113,0.5362012059753645,7718,2374,3678,-0.0011691116526625896,0.2750712619849702,0.0,0.0,99,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0001659403460103696,0.0010989717347078428,0.15099600905976365,0.8799788641120938,7718,2374,3678,-0.0012655866267535449,0.2750712619849702,0.0,0.0,99,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.00016594034601036947,0.0010989717347078428,0.15099600905976354,0.8799788641120938,7718,2374,3678,-0.0012655866267535449,0.2750712619849702,0.0,0.0,99,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.00013657100821092396,0.0008879591199764377,-0.15380326091425012,0.8777648625954177,7679,2369,3679,-0.000842081271166319,0.27360333376741763,0.0,0.0,100,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.00013657100821092415,0.0008879591199764377,-0.1538032609142503,0.8777648625954175,7679,2369,3679,-0.000842081271166319,0.27360333376741763,0.0,0.0,100,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0005390564923229113,0.0010487526024224563,-0.5139977637030642,0.6072535541756556,7679,2369,3679,-0.0007916906768267044,0.27360333376741763,0.0,0.0,100,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0005390564923229116,0.0010487526024224563,-0.5139977637030645,0.6072535541756554,7679,2369,3679,-0.0007916906768267044,0.27360333376741763,0.0,0.0,100,event_fe_peer_industry_week_fe
